2.60975	0.89324	0.00704765	0.0101302	0.0895821	32.446	108.705	108.075	100.916	0.276019	0.229786
2.628	0.893192	0.00706972	0.0101375	0.0896006	32.4459	108.707	108.077	100.916	0.276211	0.229914
2.64625	0.893144	0.00709172	0.0101448	0.0896191	32.4458	108.71	108.079	100.916	0.276405	0.230044
2.6645	0.893097	0.00711367	0.0101522	0.0896376	32.4456	108.712	108.081	100.916	0.276601	0.230175
2.68275	0.893049	0.00713556	0.0101597	0.0896561	32.4455	108.714	108.083	100.916	0.276798	0.230307
2.701	0.893001	0.00715738	0.0101673	0.0896747	32.4454	108.717	108.085	100.916	0.276997	0.230441
2.71925	0.892953	0.00717915	0.0101749	0.0896932	32.4453	108.719	108.087	100.916	0.277198	0.230575
2.7375	0.892905	0.00720085	0.0101825	0.0897118	32.4451	108.721	108.089	100.916	0.277401	0.230711
2.75575	0.892857	0.0072225	0.0101903	0.0897304	32.445	108.723	108.091	100.916	0.277606	0.230848
2.774	0.892809	0.00724409	0.0101981	0.089749	32.4449	108.726	108.093	100.916	0.277812	0.230986
2.79225	0.892761	0.00726562	0.0102059	0.0897676	32.4448	108.728	108.095	100.916	0.27802	0.231126
2.8105	0.892713	0.00728709	0.0102138	0.0897862	32.4446	108.73	108.097	100.916	0.27823	0.231266
2.82875	0.892665	0.00730851	0.0102218	0.0898049	32.4445	108.733	108.098	100.916	0.278442	0.231408
2.847	0.892617	0.00732987	0.0102299	0.0898236	32.4444	108.735	108.1	100.916	0.278655	0.231551
2.86525	0.892569	0.00735117	0.010238	0.0898422	32.4442	108.737	108.102	100.916	0.27887	0.231695
2.8835	0.89252	0.00737241	0.0102462	0.0898609	32.4441	108.74	108.104	100.916	0.279087	0.23184
2.90175	0.892472	0.0073936	0.0102544	0.0898796	32.444	108.742	108.106	100.916	0.279305	0.231986
2.92	0.892424	0.00741474	0.0102627	0.0898984	32.4439	108.744	108.108	100.916	0.279525	0.232134
2.93825	0.892376	0.00743582	0.0102711	0.0899171	32.4437	108.747	108.11	100.916	0.279747	0.232282
2.9565	0.892328	0.00745684	0.0102795	0.0899358	32.4436	108.749	108.112	100.916	0.27997	0.232432
2.97475	0.89228	0.00747781	0.010288	0.0899546	32.4435	108.751	108.114	100.916	0.280195	0.232582
2.993	0.892231	0.00749872	0.0102965	0.0899734	32.4433	108.754	108.116	100.916	0.280422	0.232734
3.01125	0.892183	0.00751958	0.0103052	0.0899922	32.4432	108.756	108.118	100.916	0.28065	0.232887
3.0295	0.892135	0.00754039	0.0103138	0.090011	32.4431	108.758	108.12	100.916	0.28088	0.233041
3.04775	0.892086	0.00756115	0.0103226	0.0900298	32.443	108.761	108.122	100.916	0.281112	0.233196
3.066	0.892038	0.00758185	0.0103313	0.0900487	32.4428	108.763	108.124	100.916	0.281345	0.233352
3.08425	0.89199	0.0076025	0.0103402	0.0900676	32.4427	108.765	108.126	100.916	0.28158	0.233509
3.1025	0.891941	0.00762309	0.0103491	0.0900864	32.4426	108.768	108.128	100.916	0.281816	0.233667
3.12075	0.891893	0.00764364	0.0103581	0.0901053	32.4424	108.77	108.13	100.916	0.282054	0.233826
3.139	0.891845	0.00766413	0.0103671	0.0901242	32.4423	108.772	108.132	100.916	0.282294	0.233986
3.15725	0.891796	0.00768457	0.0103762	0.0901432	32.4422	108.775	108.134	100.916	0.282535	0.234148
3.1755	0.891748	0.00770496	0.0103853	0.0901621	32.442	108.777	108.136	100.916	0.282777	0.23431
3.19375	0.891699	0.0077253	0.0103945	0.0901811	32.4419	108.779	108.138	100.916	0.283022	0.234473
3.212	0.891651	0.00774559	0.0104038	0.0902	32.4418	108.782	108.14	100.916	0.283267	0.234638
3.23025	0.891602	0.00776583	0.0104131	0.090219	32.4417	108.784	108.142	100.916	0.283515	0.234803
3.2485	0.891553	0.00778602	0.0104225	0.0902381	32.4415	108.786	108.144	100.916	0.283764	0.234969
3.26675	0.891505	0.00780616	0.0104319	0.0902571	32.4414	108.789	108.146	100.916	0.284014	0.235136
3.285	0.891456	0.00782626	0.0104414	0.0902761	32.4413	108.791	108.148	100.916	0.284266	0.235305
3.30325	0.891408	0.0078463	0.0104509	0.0902952	32.4411	108.793	108.15	100.916	0.284519	0.235474
3.3215	0.891359	0.00786629	0.0104605	0.0903143	32.441	108.796	108.152	100.916	0.284774	0.235644
3.33975	0.89131	0.00788624	0.0104701	0.0903334	32.4409	108.798	108.154	100.916	0.285031	0.235815
3.358	0.891262	0.00790614	0.0104798	0.0903525	32.4407	108.8	108.156	100.916	0.285288	0.235987
3.37625	0.891213	0.00792599	0.0104896	0.0903716	32.4406	108.803	108.158	100.916	0.285548	0.23616
3.3945	0.891164	0.00794579	0.0104994	0.0903908	32.4405	108.805	108.16	100.916	0.285809	0.236334
3.41275	0.891115	0.00796555	0.0105093	0.09041	32.4403	108.807	108.162	100.916	0.286071	0.236509
3.431	0.891066	0.00798526	0.0105192	0.0904291	32.4402	108.81	108.164	100.916	0.286335	0.236685
3.44925	0.891018	0.00800492	0.0105292	0.0904483	32.4401	108.812	108.166	100.916	0.2866	0.236862
3.4675	0.890969	0.00802454	0.0105392	0.0904676	32.4399	108.815	108.168	100.916	0.286866	0.237039
3.48575	0.89092	0.00804411	0.0105493	0.0904868	32.4398	108.817	108.17	100.916	0.287134	0.237218
